sample_id_2020,area,area_sub,year,habitat,depth,species,max_n,sampling_period,latitude,longitude,sample_id_2017
1,TMNP,PAULSBERG,2012,KELP,8,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,KELP,8,Pachymetopon blochii,7,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,KELP,8,Rhabdosargus globiceps,3,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,KELP,8,Sarpa salpa,1,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,REEF,7,Chrysoblephus laticeps,3,Spring_summer_2012,NA,NA,134
1,TMNP,PAULSBERG,2012,REEF,7,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,134
1,TMNP,PAULSBERG,2012,REEF,7,Pachymetopon blochii,2,Spring_summer_2012,NA,NA,134
1,TMNP,PAULSBERG,2012,REEF,7,Poroderma africanum,1,Spring_summer_2012,NA,NA,134
1,TMNP,PAULSBERG,2012,KELP,5,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,135
1,TMNP,PAULSBERG,2012,KELP,5,Clinus superciliosus,3,Spring_summer_2012,NA,NA,135
1,TMNP,PAULSBERG,2012,KELP,5,Diplodus capensis,1,Spring_summer_2012,NA,NA,135
1,TMNP,PAULSBERG,2012,KELP,5,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,135
1,TMNP,PAULSBERG,2012,KELP,5,Pachymetopon blochii,1,Spring_summer_2012,NA,NA,135
1,TMNP,ST_JAMES,2012,KELP,5,Clinus superciliosus,1,Spring_summer_2012,NA,NA,136
1,TMNP,ST_JAMES,2012,KELP,5,Galeichthys feliceps,1,Spring_summer_2012,NA,NA,136
1,TMNP,ST_JAMES,2012,KELP,5,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,136
1,TMNP,ST_JAMES,2012,KELP,5,Haploblepharus pictus,2,Spring_summer_2012,NA,NA,136
1,TMNP,ST_JAMES,2012,KELP,5,Amblyrhynchotes honckenii,1,Spring_summer_2012,NA,NA,137
1,TMNP,ST_JAMES,2012,KELP,5,Haploblepharus edwardsii,1,Spring_summer_2012,NA,NA,137
1,TMNP,ST_JAMES,2012,KELP,5,Pachymetopon blochii,1,Spring_summer_2012,NA,NA,137
1,TMNP,ST_JAMES,2012,KELP,12,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,138
1,TMNP,ST_JAMES,2012,KELP,12,Chrysoblephus laticeps,3,Spring_summer_2012,NA,NA,138
1,TMNP,ST_JAMES,2012,KELP,12,Haploblepharus edwardsii,1,Spring_summer_2012,NA,NA,138
1,TMNP,ST_JAMES,2012,KELP,12,Poroderma africanum,3,Spring_summer_2012,NA,NA,138
1,TMNP,ST_JAMES,2012,KELP,12,Sarpa salpa,1,Spring_summer_2012,NA,NA,138
1,TMNP,ST_JAMES,2012,KELP,8,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,139
1,TMNP,ST_JAMES,2012,KELP,8,Clinus superciliosus,1,Spring_summer_2012,NA,NA,139
1,TMNP,ST_JAMES,2012,KELP,8,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,139
1,TMNP,ST_JAMES,2012,KELP,8,Haploblepharus pictus,2,Spring_summer_2012,NA,NA,139
1,TMNP,ST_JAMES,2012,KELP,8,Sarpa salpa,17,Spring_summer_2012,NA,NA,139
1,TMNP,ST_JAMES,2012,KELP,3,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,140
1,TMNP,ST_JAMES,2012,KELP,3,Clinus superciliosus,1,Spring_summer_2012,NA,NA,140
1,TMNP,ST_JAMES,2012,KELP,3,Pachymetopon blochii,3,Spring_summer_2012,NA,NA,140
1,TMNP,BOULDERS,2012,KELP,4,Chrysoblephus laticeps,3,Spring_summer_2012,NA,NA,141
1,TMNP,BOULDERS,2012,KELP,4,Clinus superciliosus,1,Spring_summer_2012,NA,NA,141
1,TMNP,BOULDERS,2012,KELP,4,Galeichthys feliceps,1,Spring_summer_2012,NA,NA,141
1,TMNP,BOULDERS,2012,KELP,4,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,141
1,TMNP,BOULDERS,2012,KELP,4,Pachymetopon blochii,3,Spring_summer_2012,NA,NA,141
1,TMNP,BOULDERS,2012,REEF,6,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Chirodactylus brachydactylus,2,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Clinus superciliosus,1,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Galeichthys feliceps,1,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Pachymetopon blochii,3,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Rhabdosargus globiceps,5,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,REEF,6,Spondyliosoma emarginatum,30,Spring_summer_2012,NA,NA,142
1,TMNP,BOULDERS,2012,KELP,7,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,143
1,TMNP,BOULDERS,2012,KELP,7,Clinus superciliosus,2,Spring_summer_2012,NA,NA,143
1,TMNP,BOULDERS,2012,KELP,7,Haploblepharus edwardsii,3,Spring_summer_2012,NA,NA,143
1,TMNP,BOULDERS,2012,KELP,7,Pachymetopon blochii,2,Spring_summer_2012,NA,NA,143
1,TMNP,BOULDERS,2012,KELP,7,Poroderma africanum,1,Spring_summer_2012,NA,NA,143
1,TMNP,BOULDERS,2012,KELP,7,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,143
